VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  
         87,           0,          81,      -6.620779464,      -3.758332898,      -3.922452451,        -1.0074533,       1.877651735,   7.298974236e-05,                 0,                 0,                 0,   2.219254338e-07,       1.877651735,   7.298974236e-05,                 0,   3.887288628e-05,       1.171620425,      -4.025818796,      -3.568449442,      -3.726990531,      -3.901784658
         88,           0,          80,      -6.639900042,      -3.797390869,      -3.946763611,      -1.039948655,       1.878588159,   0.0001378068661,                 0,                 0,                 0,   8.028841211e-07,       1.878588159,   0.0001378068661,                 0,   7.335661384e-05,       1.171620425,      -4.032230976,      -3.593088204,      -3.735726022,      -3.920578504
         89,           0,          84,      -6.643580603,      -3.727923818,      -4.167186306,      -1.007252488,        1.87896424,   0.0001890942311,                 0,                 0,                 0,   1.380758052e-06,        1.87896424,   0.0001890942311,                 0,   0.0001006374826,       1.217784387,      -4.023183421,      -3.509222825,      -3.940487197,      -3.874273673
         90,           0,          83,      -6.653118061,      -3.746753616,      -4.146047086,      -1.020461607,       1.879140166,   0.0002008978255,                 0,                 0,                 0,   1.775749351e-06,       1.879140166,   0.0002008978255,                 0,   0.0001069094414,       1.263948349,      -4.019905081,      -3.513281125,      -3.903630775,      -3.873828945
         91,           0,          75,       -6.66664895,      -3.818957225,      -4.017354613,       -1.05945697,       1.879609668,   0.0001621485528,                 0,                 0,                 0,   1.766622267e-06,       1.879609668,   0.0001621485528,                 0,   8.626714129e-05,       1.263948349,      -4.020819734,      -3.571784246,      -3.759546158,      -3.899527818
         92,           0,          71,      -6.688273935,      -3.874467683,        -4.0682753,       -1.10624486,       1.880237808,   8.523404817e-05,                 0,                 0,                 0,   1.285574378e-06,       1.880237808,   8.523404817e-05,                 0,   4.533152551e-05,       1.263948349,      -4.030266231,      -3.614072544,      -3.795416731,      -3.933682705
         93,           0,          78,      -6.686259753,      -3.780603964,      -4.223979111,      -1.058267783,       1.880428404,  -1.463664956e-05,                 0,                 0,                 0,    3.99137288e-07,       1.880428404,  -1.463664956e-05,                 0,   -7.78367819e-06,       1.263948349,       -4.01569659,      -3.505840116,      -3.936457422,      -3.872672163
         94,           0,          83,      -6.708359195,      -3.799936176,      -4.168731784,      -1.073149131,       1.879965466,  -0.0001232802136,                 0,                 0,                 0,  -6.461867367e-07,       1.879965466,  -0.0001232802136,                 0,  -6.557578628e-05,       1.263948349,      -4.024919712,      -3.510920081,      -3.866242284,      -3.874171268
         95,           0,          78,      -6.722399465,      -3.865722519,      -4.107534477,       -1.11070884,       1.879167393,  -0.0002135142385,                 0,                 0,                 0,  -1.589981559e-06,       1.879167393,  -0.0002135142385,                 0,  -0.0001136217238,       1.263948349,      -4.026109463,      -3.562312447,      -3.790337351,      -3.898541906
         96,           0,          74,      -6.738187187,      -3.926654361,      -4.141555415,      -1.151572586,       1.878503989,  -0.0002528619207,                 0,                 0,                 0,  -2.182348276e-06,       1.878503989,  -0.0002528619207,                 0,  -0.0001346081361,       1.171620425,      -4.029396212,      -3.607906989,      -3.809984165,      -3.926557511
         97,           0,          78,      -6.737204346,      -3.824022061,      -4.268649871,      -1.107630623,       1.878173908,  -0.0002180969567,                 0,                 0,                 0,  -2.126562457e-06,       1.878173908,  -0.0002180969567,                 0,  -0.0001161218116,       1.263948349,      -4.015471248,      -3.489955088,      -3.922609227,      -3.869217184
         98,           0,          85,      -6.755114467,      -3.846376802,      -4.222656822,       -1.12360205,       1.878191415,  -0.0001093547714,                 0,                 0,                 0,  -1.342672689e-06,       1.878191415,  -0.0001093547714,                 0,  -5.822344333e-05,       1.263948349,      -4.020384208,       -3.49649587,      -3.862043879,      -3.871821923
         99,           0,          84,      -6.771403594,      -3.929969507,      -4.079982973,      -1.168257282,       1.878518284,   5.895898856e-05,                 0,                 0,                 0,  -9.852097764e-08,       1.878518284,   5.895898856e-05,                 0,   3.138590083e-05,       1.263948349,      -4.024229612,      -3.563809618,      -3.705153821,      -3.903654487
        100,           0,          86,       -6.78376645,      -3.972041365,      -4.029213382,      -1.196786867,       1.879023585,   0.0002658014466,                 0,                 0,                 0,   1.461525607e-06,       1.879023585,   0.0002658014466,                 0,   0.0001414572168,       1.263948349,      -4.023792022,      -3.590828926,      -3.639921576,      -3.918822614
        101,           0,          99,      -6.783137734,      -3.859262037,      -4.227018421,      -1.150614922,       1.879633743,   0.0004625185542,                 0,                 0,                 0,   2.859536776e-06,       1.879633743,   0.0004625185542,                 0,    0.000246068446,       1.263948349,      -4.010068053,      -3.463549103,       -3.82342952,      -3.859274816
        102,           0,          99,      -6.650071089,      -3.704747769,      -4.202560735,      -1.001428262,       1.880470317,   0.0005751222209,                 0,                 0,                 0,    3.68472399e-06,       1.880470317,   0.0005751222209,                 0,   0.0003058395635,       1.202984655,      -3.864559277,      -3.294119663,      -3.785033501,      -3.697592808
        103,           0,          99,      -6.627022727,      -3.675015659,      -4.176565859,     -0.9708800117,       1.881780665,   0.0005319134975,                 0,                 0,                 0,   3.627768658e-06,       1.881780665,   0.0005319134975,                 0,   0.0002826649818,       1.110656731,      -3.829422972,      -3.250578632,      -3.745626635,      -3.654732858
        104,           0,          99,      -6.702293189,      -3.752996335,      -4.194279252,       -1.04302157,       1.883602567,   0.0003269072968,                 0,                 0,                 0,   2.399110673e-06,       1.883602567,   0.0003269072968,                 0,    0.000173554285,       1.141138578,      -3.892353411,       -3.31536016,       -3.74961336,      -3.714188737
        105,           0,          97,        -6.8441123,      -3.920480729,      -4.242478166,      -1.196239871,        1.88555953,   8.515869138e-06,                 0,                 0,                 0,   1.765963552e-08,        1.88555953,   8.515869138e-06,                 0,   4.516361857e-06,       1.171620425,      -4.021847172,       -3.46849967,      -3.784234038,      -3.854923737
        106,           0,          88,      -6.862601595,      -4.009768828,      -4.185070087,      -1.253797681,       1.886991716,  -0.0003283174369,                 0,                 0,                 0,  -2.405144754e-06,       1.886991716,  -0.0003283174369,                 0,  -0.0001739898666,       1.171620425,      -4.028486458,      -3.543172271,      -3.713872839,      -3.900604016
        107,           0,          88,       -6.86873946,      -4.002128342,      -4.280502542,      -1.264176706,       1.887494265,   -0.000574228618,                 0,                 0,                 0,  -4.209564411e-06,       1.887494265,   -0.000574228618,                 0,  -0.0003042280067,       1.171620425,      -4.024045824,      -3.523073749,      -3.797142275,      -3.900193265
        108,           0,          92,      -6.884885727,      -3.969134941,      -4.393510943,      -1.250109682,       1.887255366,  -0.0006535335398,                 0,                 0,                 0,   -4.83773631e-06,       1.887255366,  -0.0006535335398,                 0,  -0.0003462878165,       1.171620425,      -4.029059655,       -3.47883507,      -3.897709764,      -3.874680737
        109,           0,          92,       -6.89732317,      -3.978317194,      -4.428414698,      -1.258289289,       1.886702507,  -0.0005307453271,                 0,                 0,                 0,  -4.186942651e-06,       1.886702507,  -0.0005307453271,                 0,  -0.0002813084337,       1.171620425,      -4.029994171,      -3.475932164,      -3.920026853,      -3.871232311
        110,           0,          88,      -6.900456099,      -4.001726861,       -4.41262902,      -1.273500037,       1.886119554,  -0.0002003743692,                 0,                 0,                 0,  -2.361624818e-06,       1.886119554,  -0.0002003743692,                 0,  -0.0001062363034,       1.171620425,      -4.023029597,      -3.486392438,      -3.892791249,      -3.876335763
        111,           0,          85,      -6.920219724,       -4.04892022,      -4.374162614,      -1.309135894,       1.885651273,   0.0002919723749,                 0,                 0,                 0,   3.870519933e-07,       1.885651273,   0.0002919723749,                 0,   0.0001548390093,       1.171620425,       -4.03282928,      -3.520609385,      -3.843429298,      -3.901757922
        112,           0,          85,      -6.921024067,      -4.044298495,      -4.293644404,      -1.306125701,       1.885401178,   0.0008086132677,                 0,                 0,                 0,   3.352129436e-06,       1.885401178,   0.0008086132677,                 0,   0.0004288812784,       1.171620425,      -4.023927805,      -3.503218191,      -3.752401946,      -3.888686101
        113,           0,          89,      -6.936052674,      -4.038330099,      -4.301183885,      -1.310493744,        1.88543649,    0.001161849859,                 0,                 0,                 0,   5.675370559e-06,        1.88543649,    0.001161849859,                 0,   0.0006162232803,       1.171620425,      -4.029269634,      -3.483485987,      -3.749100087,      -3.882964883
        114,           0,          91,      -6.932399777,      -4.023934907,      -4.343102493,      -1.301550576,        1.88577345,     0.00120987421,                 0,                 0,                 0,   6.571369265e-06,        1.88577345,     0.00120987421,                 0,   0.0006415798304,       1.171620425,      -4.015982972,      -3.452297902,       -3.78105775,      -3.863880495
        115,           0,          93,      -6.953135655,      -4.026791063,      -4.425931839,      -1.312794211,       1.886387554,   0.0009079541132,                 0,                 0,                 0,   5.589933929e-06,       1.886387554,   0.0009079541132,                 0,   0.0004813189694,       1.171620425,      -4.027031549,      -3.434843506,      -3.854847793,       -3.86475212
        116,           0,          95,      -6.957717436,      -4.019600874,      -4.475447871,      -1.311037755,         1.8871858,   0.0003079346305,                 0,                 0,                 0,   2.836706842e-06,         1.8871858,   0.0003079346305,                 0,   0.0001631713372,       1.141138578,      -4.021507742,      -3.405924326,      -3.895675076,      -3.852326428
        117,           0,          97,      -6.971251907,      -4.033930992,       -4.44884476,      -1.323297239,       1.888015663,  -0.0004521473762,                 0,                 0,                 0,  -9.688267469e-07,       1.888015663,  -0.0004521473762,                 0,  -0.0002394828523,       1.141138578,      -4.025433004,      -3.402400482,      -3.859415908,      -3.854710481
        118,           0,          96,      -6.969106528,      -4.046747699,      -4.369033283,      -1.328481378,       1.888740765,   -0.001161684429,                 0,                 0,                 0,   -4.74259253e-06,       1.888740765,   -0.001161684429,                 0,  -0.0006150576356,       1.141138578,      -4.015030561,      -3.404219079,      -3.768962821,      -3.851888355
        119,           0,          96,       -6.97729111,      -4.073088747,      -4.332220815,      -1.347340451,       1.889360747,   -0.001597836037,                 0,                 0,                 0,  -7.755342944e-06,       1.889360747,   -0.001597836037,                 0,  -0.0008457019338,       1.141138578,      -4.014998292,      -3.425393109,      -3.721350538,      -3.862658706
        120,           0,          99,      -6.982986242,      -4.071588714,       -4.38075876,      -1.351170887,       1.890007437,   -0.001590694139,                 0,                 0,                 0,  -9.362383642e-06,       1.890007437,   -0.001590694139,                 0,  -0.0008416337987,       1.141138578,      -4.012723256,      -3.421168555,      -3.759390859,      -3.858535096
        121,           0,          99,      -6.919406423,      -3.997851765,      -4.361268662,      -1.280980806,       1.890810811,   -0.001100857989,                 0,                 0,                 0,  -8.681341737e-06,       1.890810811,   -0.001100857989,                 0,   -0.000582214774,       1.141138578,      -3.941194986,      -3.344367897,      -3.730211084,      -3.780322775
        122,           0,          99,      -6.899583378,       -3.97629796,      -4.329718635,      -1.256669753,       1.891724978,  -0.0002420090309,                 0,                 0,                 0,  -5.451694183e-06,       1.891724978,  -0.0002420090309,                 0,   -0.000127930346,       1.141138578,      -3.914278992,      -3.320942765,      -3.689755346,      -3.749011417
        123,           0,          99,      -6.968081428,      -4.069575006,      -4.313097547,      -1.334360389,       1.892503003,   0.0007493566619,                 0,                 0,                 0,  -4.274458167e-07,       1.892503003,   0.0007493566619,                 0,   0.0003959606198,       1.184253217,      -3.974709888,      -3.413761957,      -3.664202568,      -3.818638149
        124,           0,          98,      -7.026307587,      -4.196166403,      -4.228580887,      -1.430026426,       1.892876494,    0.001570030536,                 0,                 0,                 0,   5.484478946e-06,       1.892876494,    0.001570030536,                 0,    0.000829441615,       1.214735064,      -4.025500042,       -3.54084793,      -3.571091502,      -3.907111379
        125,           0,          99,      -6.938056404,      -4.076994083,      -4.193666432,      -1.338283033,       1.892794127,    0.001900964559,                 0,                 0,                 0,   1.128612948e-05,       1.892794127,    0.001900964559,                 0,    0.001004316598,       1.170834691,      -3.930268846,      -3.422137956,      -3.527943731,       -3.80836736
        126,           0,          99,      -6.888488069,       -3.99759713,      -4.282612764,      -1.267567889,        1.89240426,    0.001543232492,                 0,                 0,                 0,   1.508055566e-05,        1.89240426,    0.001543232492,                 0,   0.0008154877501,       1.141138578,        -3.8733496,      -3.340278422,      -3.607910927,      -3.730253648
        127,           0,          99,      -6.908685513,      -4.018108106,      -4.339989103,      -1.287106738,         1.8918557,   0.0005718674979,                 0,                 0,                 0,   1.385066058e-05,         1.8918557,   0.0005718674979,                 0,   0.0003022786029,       1.141138578,      -3.885396552,      -3.355623253,      -3.656299176,      -3.741466356
        128,           0,          99,      -6.924086332,      -4.064709788,      -4.182060952,      -1.308727617,       1.891358755,  -0.0006496649657,                 0,                 0,                 0,   6.019316572e-06,       1.891358755,  -0.0006496649657,                 0,  -0.0003434911351,       1.141138578,      -3.892325323,      -3.395154984,      -3.489589993,      -3.754592788
        129,           0,          99,      -6.886065135,       -4.04398031,      -4.144573483,      -1.285458315,       1.891186959,   -0.001689912371,                 0,                 0,                 0,  -5.111315967e-06,       1.891186959,   -0.001689912371,                 0,  -0.0008935723478,       1.140352844,      -3.846019785,      -3.366786851,      -3.443838532,      -3.723112381
        130,           0,          99,      -6.838608118,       -4.00090413,      -4.214678218,      -1.250233876,       1.891500273,   -0.002278385947,                 0,                 0,                 0,  -1.546522896e-05,       1.891500273,   -0.002278385947,                 0,   -0.001204539052,       1.138377695,      -3.790909035,      -3.316159607,      -3.505727894,      -3.680315014
        131,           0,          99,      -6.866416885,       -4.01236874,      -4.273020437,      -1.267065096,       1.892311013,   -0.002267156318,                 0,                 0,                 0,  -2.143239711e-05,       1.892311013,   -0.002267156318,                 0,   -0.001198088635,       1.138377695,      -3.811265291,      -3.319370417,      -3.556115441,      -3.689648762
        132,           0,          99,       -6.89472019,      -4.009351845,      -4.306339734,      -1.276111521,       1.893421563,   -0.001550280035,                 0,                 0,                 0,  -2.058440766e-05,       1.893421563,   -0.001550280035,                 0,  -0.0008187717226,       1.140352844,      -3.832111563,       -3.30811183,      -3.581516538,      -3.691180054
        133,           0,          99,       -6.88665885,      -3.997924403,      -4.298499231,      -1.264130762,       1.894388184,  -0.0001739728411,                 0,                 0,                 0,   -1.18454334e-05,       1.894388184,  -0.0001739728411,                 0,  -9.183589857e-05,       1.141138578,      -3.816690621,      -3.290276953,      -3.565740527,      -3.671900928
        134,           0,          99,      -6.883829873,      -4.006675285,      -4.192912877,      -1.261080387,       1.894918038,    0.001536899294,                 0,                 0,                 0,   2.231648099e-06,       1.894918038,    0.001536899294,                 0,   0.0008110637308,       1.183467482,      -3.807070872,      -3.297487727,      -3.452499133,       -3.66232101
        135,           0,          99,       -6.83693262,      -4.025652471,      -4.169108133,      -1.253868526,       1.895289763,    0.003038677973,                 0,                 0,                 0,   1.620852944e-05,       1.895289763,    0.003038677973,                 0,     0.00160327884,       1.181492334,      -3.753212529,      -3.319889732,      -3.421025439,      -3.648394961
        136,           0,          99,      -6.818859256,      -4.043186392,      -4.220769184,      -1.255205391,       1.895964936,    0.003794356494,                 0,                 0,                 0,   2.414411756e-05,       1.895964936,    0.003794356494,                 0,    0.002001279888,       1.177758365,      -3.729542734,      -3.341838548,      -3.465665975,      -3.644438123
        137,           0,          99,      -6.847504575,      -4.019571317,      -4.212432701,      -1.255142342,       1.896898584,    0.003456635778,                 0,                 0,                 0,   2.474550522e-05,       1.896898584,    0.003456635778,                 0,    0.001822256502,       1.181492334,      -3.752773772,      -3.323295577,       -3.45028474,      -3.639263257
        138,           0,          99,      -6.776129898,      -3.887368159,      -4.156829658,      -1.155431396,       1.897525654,    0.001961961718,                 0,                 0,                 0,   1.621158988e-05,       1.897525654,    0.001961961718,                 0,    0.001033957941,       1.141138578,      -3.676258031,      -3.201225819,      -3.387728427,      -3.534935166
        139,           0,          99,      -6.688915786,      -3.779756861,      -4.132780311,      -1.057546828,       1.897448034,  -0.0003688802238,                 0,                 0,                 0,   8.562984456e-07,       1.897448034,  -0.0003688802238,                 0,  -0.0001944086042,       1.140352844,       -3.58407034,       -3.10991234,      -3.357626729,      -3.433052755
        140,           0,          99,      -6.671320402,      -3.769822983,      -4.086223735,      -1.037934376,       1.897009031,   -0.002861205721,                 0,                 0,                 0,  -1.382792195e-05,       1.897009031,   -0.002861205721,                 0,   -0.001508272061,       1.177758365,      -3.561859986,      -3.117755284,       -3.30516712,      -3.410211956
        141,           0,          99,       -6.68075158,      -3.858932791,      -4.119294254,      -1.089394378,       1.896863168,   -0.004717595875,                 0,                 0,                 0,  -2.258514898e-05,       1.896863168,   -0.004717595875,                 0,   -0.002487051229,        1.17160909,      -3.567396828,      -3.223356668,      -3.332624943,       -3.45915562
        142,           0,          99,      -6.698826702,       -3.92014532,      -4.078297492,      -1.127131394,       1.897171127,   -0.005216042848,                 0,                 0,                 0,  -2.355441649e-05,       1.897171127,   -0.005216042848,                 0,   -0.002749379207,       1.208240212,      -3.580208661,      -3.299455035,      -3.286091846,      -3.492887681
        143,           0,          99,      -6.660528459,       -3.79934505,      -3.997190827,      -1.051196784,       1.897510263,   -0.003997479989,                 0,                 0,                 0,  -1.545027526e-05,       1.897510263,   -0.003997479989,                 0,   -0.002106697427,       1.168859542,      -3.536909956,      -3.199271877,      -3.199391997,      -3.414081793
        144,           0,          99,      -6.539981318,       -3.63038343,      -3.971352896,     -0.9115667505,       1.897605688,   -0.001251098132,                 0,                 0,                 0,  -1.222754634e-06,       1.897605688,   -0.001251098132,                 0,  -0.0006593035314,       1.140352844,      -3.413542692,      -3.055921892,      -3.169034162,      -3.274235398
        145,           0,          99,      -6.433119196,      -3.510128035,      -3.913838849,     -0.7932898822,       1.897808856,    0.002216191089,                 0,                 0,                 0,   1.128181805e-05,       1.897808856,    0.002216191089,                 0,    0.001167763067,       1.134643726,      -3.304679449,      -2.957808195,      -3.107735085,      -3.156270261
        146,           0,          99,      -6.506149341,       -3.61938201,      -3.976144655,     -0.8801242587,        1.89859928,    0.005263706061,                 0,                 0,                 0,   1.743434182e-05,        1.89859928,    0.005263706061,                 0,    0.002772415494,        1.17160909,      -3.374791714,      -3.083594846,      -3.165807062,      -3.242291914
        147,           0,          99,      -6.576402957,      -3.768395916,      -3.977541376,     -0.9893499552,       1.899891987,    0.006773697036,                 0,                 0,                 0,   1.815582845e-05,       1.899891987,    0.006773697036,                 0,    0.003565306387,       1.124820095,      -3.440973174,      -3.249066019,      -3.161920911,      -3.349733729
        148,           0,          99,      -6.533148584,      -3.697633572,      -3.844321025,     -0.9397117181,       1.901055419,    0.006119960705,                 0,                 0,                 0,   1.292897757e-05,       1.901055419,    0.006119960705,                 0,    0.003219243713,       1.165185186,      -3.393562382,      -3.197310282,       -3.02304293,      -3.298991323
        149,           0,          99,      -6.426033228,      -3.517918578,      -3.821904163,     -0.7987182909,       1.901595435,    0.003355093695,                 0,                 0,                 0,   2.288876171e-06,       1.901595435,    0.003355093695,                 0,    0.001764357252,       1.184253217,      -3.285926182,      -3.040093354,      -2.997632727,      -3.160940455
        150,           0,          99,      -6.310759264,      -3.391381605,      -3.794926014,     -0.6733213241,       1.901593779,  -0.0006586634764,                 0,                 0,                 0,  -6.154937691e-06,       1.901593779,  -0.0006586634764,                 0,  -0.0003463744379,       1.134643726,       -3.17105243,      -2.931533141,      -2.969467859,      -3.038646864
        151,           0,          99,      -6.323736768,      -3.417996629,       -3.81349445,     -0.6898099159,       1.901656185,   -0.004574929203,                 0,                 0,                 0,  -9.273825441e-06,       1.901656185,   -0.004574929203,                 0,   -0.002405760431,        1.17160909,      -3.182486022,      -2.969561578,      -2.986585742,      -3.055901256
        152,           0,          99,       -6.45821121,      -3.629986069,      -3.879107301,     -0.8600502739,       1.902155553,   -0.007114523279,                 0,                 0,                 0,  -9.121182675e-06,       1.902155553,   -0.007114523279,                 0,   -0.003740242625,       1.163887455,      -3.312824001,      -3.190669886,      -3.048422085,      -3.224410005
        153,           0,          99,      -6.461644811,      -3.673421432,      -3.790403931,     -0.8910468044,       1.902928246,   -0.007244840604,                 0,                 0,                 0,  -8.644651759e-06,       1.902928246,   -0.007244840604,                 0,   -0.003807206403,       1.200518576,      -3.311995005,      -3.246129044,      -2.954575324,      -3.254484257
        154,           0,          99,      -6.331962476,      -3.442605064,      -3.729772678,     -0.7149695713,        1.90353595,   -0.004728966193,                 0,                 0,                 0,  -3.243178585e-06,        1.90353595,   -0.004728966193,                 0,   -0.002484306216,       1.137464221,      -3.181063953,      -3.030569043,      -2.891243379,      -3.080780325
        155,           0,          99,      -6.230567192,       -3.31605508,      -3.701840942,     -0.5973062204,       1.903517798,  -0.0004575017407,                 0,                 0,                 0,   7.224770256e-07,       1.903517798,  -0.0004575017407,                 0,  -0.0002403453969,       1.122674613,      -3.079632373,      -2.916967455,      -2.861654973,      -2.965984936
        156,           0,          99,      -6.246072586,      -3.327064922,      -3.723249562,     -0.6049853168,       1.903328808,    0.004104194301,                 0,                 0,                 0,   9.579916054e-07,       1.903328808,    0.004104194301,                 0,    0.002156324374,       1.137239013,      -3.095340213,      -2.935098688,      -2.882725436,       -2.97609001
        157,           0,          99,      -6.312496584,      -3.434405477,      -3.758860273,     -0.6951029551,        1.90357229,    0.007591882426,                 0,                 0,                 0,   1.043483882e-06,        1.90357229,    0.007591882426,                 0,    0.003988229113,       1.207963621,      -3.157889572,      -3.044947686,      -2.916345654,      -3.063950829
        158,           0,          99,      -6.388787629,      -3.633712238,      -3.780931731,      -0.833512251,       1.904462165,    0.008762284128,                 0,                 0,                 0,   1.924363988e-06,       1.904462165,    0.008762284128,                 0,    0.004600923183,        1.16346092,      -3.229207916,       -3.24806802,      -2.934235959,       -3.19978294
        159,           0,          99,      -6.323069306,       -3.45766436,       -3.69547534,     -0.7189642093,       1.905718657,    0.006924235774,                 0,                 0,                 0,   1.069980488e-06,       1.905718657,    0.006924235774,                 0,    0.003633398744,       1.175319312,      -3.160357404,      -3.079560279,      -2.845719671,      -3.084947499
        160,           0,          99,      -6.208819318,      -3.302004319,      -3.643565118,     -0.5814972284,        1.90642452,    0.002742713408,                 0,                 0,                 0,  -5.868599482e-07,        1.90642452,    0.002742713408,                 0,    0.001438668764,       1.138614839,      -3.044990003,      -2.932109323,      -2.792692722,      -2.948907184
        161,           0,          99,      -6.180230239,      -3.254334234,      -3.639946424,     -0.5371518918,       1.906546268,   -0.002322521905,                 0,                 0,                 0,   2.407070946e-06,       1.906546268,   -0.002322521905,                 0,   -0.001218182818,       1.155726519,      -3.016649954,      -2.888510885,      -2.789390224,      -2.906397095
        162,           0,          99,      -6.220519899,      -3.316588358,       -3.69383566,     -0.5889181138,       1.906764365,   -0.006912112432,                 0,                 0,                 0,   4.118453737e-06,       1.906764365,   -0.006912112432,                 0,   -0.003625048045,         1.1818883,      -3.055461758,      -2.951020416,      -2.842939842,      -2.957356732
        163,           0,          99,      -6.338016185,      -3.555826715,      -3.745754906,     -0.7646909777,       1.907655556,   -0.009763958895,                 0,                 0,                 0,   3.722170831e-06,       1.907655556,   -0.009763958895,                 0,   -0.005118302863,       1.193387616,      -3.168796292,      -3.190178667,      -2.892366964,      -3.130301875
        164,           0,          99,      -6.312124057,      -3.513827101,      -3.746222725,     -0.7409239244,       1.909137755,   -0.009581022889,                 0,                 0,                 0,   3.740121377e-06,       1.909137755,   -0.009581022889,                 0,   -0.005018507892,       1.136014039,      -3.138655575,      -3.149528401,      -2.890217153,      -3.104078326
        165,           0,          99,       -6.24313686,      -3.345630736,      -3.668833845,     -0.6212389428,       1.910287117,   -0.006301961235,                 0,                 0,                 0,   4.776512101e-06,       1.910287117,   -0.006301961235,                 0,   -0.003298960234,       1.112027044,      -3.068553294,       -2.98565854,      -2.812436143,      -2.984928845
        166,           0,          99,      -6.139710555,      -3.223901036,      -3.611652053,     -0.5059842992,       1.910482588,   -0.001197732247,                 0,                 0,                 0,  -7.036324304e-08,       1.910482588,   -0.001197732247,                 0,  -0.0006269265443,       1.041054131,      -2.966735108,      -2.868274494,      -2.756507427,      -2.872498588
        167,           0,          99,       -6.14841458,      -3.208339238,      -3.624728559,     -0.4954934304,       1.910275627,    0.004351453092,                 0,                 0,                 0,  -7.982172215e-06,       1.910275627,    0.004351453092,                 0,    0.002277918971,       1.081218796,      -2.976322379,      -2.854328932,      -2.771862456,      -2.863318179
        168,           0,          99,      -6.154812987,      -3.259885102,      -3.628669986,     -0.5306172988,       1.910623795,    0.009085978869,                 0,                 0,                 0,  -1.104078464e-05,       1.910623795,    0.009085978869,                 0,    0.004755503878,       1.161946588,      -2.980978185,      -2.906004731,      -2.775611113,      -2.897385072
        169,           0,          99,      -6.279423326,      -3.500689584,      -3.735952382,     -0.7122812714,       1.911820788,     0.01157537415,                 0,                 0,                 0,  -1.165006754e-05,       1.911820788,     0.01157537415,                 0,    0.006054633479,       1.201659658,      -3.103248128,       -3.14732931,      -2.882398234,      -3.077906423
        170,           0,          99,      -6.272850664,      -3.447420603,      -3.744688163,      -0.688521143,       1.913212491,     0.01050437327,                 0,                 0,                 0,  -1.219776467e-05,       1.913212491,     0.01050437327,                 0,    0.005490437327,       1.178698167,      -3.094907305,      -3.095332952,      -2.892553834,      -3.053478971
        171,           0,          99,      -6.169108595,      -3.258779764,      -3.629970145,     -0.5392673601,       1.913905057,    0.006315208305,                 0,                 0,                 0,  -9.191119438e-06,       1.913905057,    0.006315208305,                 0,     0.00329964555,       1.092067785,      -2.994815794,      -2.912324065,      -2.780681723,      -2.908635184
        172,           0,          99,      -6.094312707,      -3.153714526,      -3.579417766,     -0.4427918969,       1.913804178,   0.0002973766201,                 0,                 0,                 0,    1.95241529e-06,       1.913804178,   0.0002973766201,                 0,   0.0001553850826,      0.9999312875,      -2.924407769,      -2.812841665,      -2.736537389,      -2.817075513
        173,           0,          99,      -6.068655687,       -3.12422884,      -3.565541087,     -0.4134062174,       1.913886983,   -0.006506418932,                 0,                 0,                 0,   1.486978971e-05,       1.913886983,   -0.006506418932,                 0,   -0.003399583669,       1.125280239,      -2.902214244,      -2.787634308,      -2.726472264,      -2.791650284
        174,           0,          99,      -6.009321047,      -3.090941512,      -3.533199419,     -0.3721068389,       1.915035024,    -0.01275519816,                 0,                 0,                 0,   2.127629097e-05,       1.915035024,    -0.01275519816,                 0,   -0.006660556074,       1.218455591,      -2.843412668,      -2.756152003,      -2.696531159,      -2.751815415
        175,           0,          99,      -6.253827495,      -3.428611295,      -3.786665336,      -0.660034549,       1.916592794,    -0.01663049107,                 0,                 0,                 0,   2.377539375e-05,       1.916592794,    -0.01663049107,                 0,   -0.008677112387,       1.130887319,       -3.08857332,      -3.094296744,      -2.952643157,      -3.040958009
        176,           0,          99,      -6.294118023,      -3.472015368,      -3.808624588,     -0.7102310355,       1.917317654,    -0.01669612221,                 0,                 0,                 0,   2.387137235e-05,       1.917317654,    -0.01669612221,                 0,   -0.008708062626,       1.135602285,      -3.131431037,      -3.139983372,      -2.980039255,      -3.093708991
        177,           0,          99,      -6.211354573,      -3.297881386,      -3.681783957,     -0.5799512461,       1.917235334,    -0.01312500438,                 0,                 0,                 0,   1.845939425e-05,       1.917235334,    -0.01312500438,                 0,   -0.006845797251,      0.9971864463,      -3.054291974,      -2.972586788,      -2.860222084,      -2.969796287
        178,           0,          99,      -6.085160616,      -3.137950832,      -3.587803962,     -0.4305778713,        1.91690565,   -0.006795017862,                 0,                 0,                 0,   5.981614255e-06,        1.91690565,   -0.006795017862,                 0,   -0.003544784721,      0.9130887718,      -2.934125314,      -2.819479342,         -2.774988,      -2.826657895
        179,           0,          99,      -6.025289604,      -3.071015308,        -3.5285052,     -0.3622666387,       1.917353006,    0.001653416509,                 0,                 0,                 0,    -7.4031593e-06,       1.917353006,    0.001653416509,                 0,   0.0008623432952,      0.9171898355,      -2.881234732,      -2.758632432,      -2.721308015,      -2.766360435
